Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8693,   0, 8025,23.96,14.43,0.020937,0.015625
  5, 8596,   2, 8025,22.57,14.43,0.030000,0.015625
 10, 8580,   0, 8025,22.34,14.43,0.033750,0.046875
 15, 8565,   0, 8025,22.13,14.43,0.035625,0.031250
 20, 8614,   1, 8025,22.83,14.43,0.037187,0.031250
 25, 8499,   0, 8021,21.19,14.37,0.036406,0.046875
 30, 8516,   0, 7838,21.43,11.76,0.036718,0.046875
 35, 8551,   0, 8025,21.93,14.43,0.035156,0.031250
 40, 8613,   0, 8025,22.81,14.43,0.039375,0.015625
 45, 8603,   0, 8015,22.67,14.29,0.037187,0.046875
 50, 8618,   0, 8025,22.89,14.43,0.040156,0.031250
