Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2956,   0, 2921, 5.12, 3.88,0.018281,0.015625
  5, 2966,   1, 2891, 5.48, 2.81,0.023125,0.031250
 10, 2959,   0, 2891, 5.23, 2.81,0.031562,0.031250
 15, 2975,   1, 2891, 5.80, 2.81,0.035312,0.046875
 20, 2959,   1, 2891, 5.23, 2.81,0.035781,0.031250
 25, 2965,   0, 2891, 5.44, 2.81,0.036250,0.031250
 30, 2950,   0, 2891, 4.91, 2.81,0.035000,0.046875
 35, 2965,   1, 2891, 5.44, 2.81,0.039375,0.046875
 40, 2958,   1, 2891, 5.19, 2.81,0.035000,0.031250
 45, 2942,   0, 2891, 4.62, 2.81,0.037031,0.031250
 50, 2951,   0, 2891, 4.94, 2.81,0.039062,0.031250
