Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2242,   0, 2178, 7.53, 4.46,0.010625,0.015625
  5, 2247,   1, 2178, 7.77, 4.46,0.012187,0.015625
 10, 2249,   0, 2178, 7.87, 4.46,0.015781,0.015625
 15, 2247,   0, 2173, 7.77, 4.22,0.016093,0.031250
 20, 2239,   0, 2158, 7.39, 3.50,0.017187,0.015625
 25, 2251,   0, 2170, 7.96, 4.08,0.015781,0.015625
 30, 2242,   0, 2174, 7.53, 4.27,0.018593,0.015625
 35, 2244,   0, 2158, 7.63, 3.50,0.017187,0.015625
 40, 2231,   0, 2158, 7.00, 3.50,0.016875,0.015625
 45, 2241,   0, 2178, 7.48, 4.46,0.019062,0.031250
 50, 2244,   0, 2178, 7.63, 4.46,0.018281,0.015625
