Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2078,   0, 2039,13.74,11.60,0.079687,0.093750
  5, 2073,   1, 1994,13.46, 9.14,0.083437,0.093750
 10, 2075,   0, 1995,13.57, 9.20,0.083281,0.093750
 15, 2074,   0, 2031,13.52,11.17,0.084843,0.078125
 20, 2073,   0, 2039,13.46,11.60,0.085312,0.078125
 25, 2073,   0, 2039,13.46,11.60,0.087500,0.093750
 30, 2071,   0, 2024,13.36,10.78,0.091718,0.093750
 35, 2073,   0, 2018,13.46,10.45,0.086406,0.093750
 40, 2078,   0, 2039,13.74,11.60,0.087656,0.093750
 45, 2075,   0, 2031,13.57,11.17,0.089531,0.093750
 50, 2075,   0, 2015,13.57,10.29,0.087812,0.093750
