Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3278,   0, 3108,21.09,14.81,0.023437,0.046875
  5, 3265,   0, 3108,20.61,14.81,0.037031,0.031250
 10, 3284,   0, 3108,21.32,14.81,0.039531,0.046875
 15, 3268,   0, 3108,20.72,14.81,0.035312,0.031250
 20, 3278,   0, 3108,21.09,14.81,0.037968,0.031250
 25, 3272,   0, 3108,20.87,14.81,0.038750,0.031250
 30, 3276,   0, 3102,21.02,14.59,0.037031,0.031250
 35, 3271,   0, 3100,20.83,14.52,0.035468,0.015625
 40, 3277,   0, 3108,21.06,14.81,0.038906,0.031250
 45, 3269,   0, 3108,20.76,14.81,0.040468,0.046875
 50, 3262,   0, 3108,20.50,14.81,0.040156,0.046875
