Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7029,   0, 6895,14.13,11.95,0.549531,0.562500
  5, 7033,   0, 6895,14.19,11.95,0.550156,0.546875
 10, 7052,   0, 6895,14.50,11.95,0.548437,0.609375
 15, 7013,   0, 6895,13.87,11.95,0.545156,0.515625
 20, 7035,   0, 6895,14.22,11.95,0.542187,0.546875
 25, 7023,   0, 6895,14.03,11.95,0.549218,0.515625
 30, 7012,   0, 6895,13.85,11.95,0.544062,0.531250
 35, 7023,   0, 6895,14.03,11.95,0.543906,0.546875
 40, 7021,   0, 6895,14.00,11.95,0.544687,0.546875
 45, 7043,   0, 6895,14.35,11.95,0.543593,0.531250
 50, 7024,   0, 6895,14.04,11.95,0.548281,0.546875
