Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3371,   0, 3222, 8.22, 3.43,0.083750,0.078125
  5, 3340,   0, 3210, 7.22, 3.05,0.090312,0.093750
 10, 3347,   0, 3210, 7.45, 3.05,0.087812,0.062500
 15, 3344,   0, 3221, 7.35, 3.40,0.100781,0.078125
 20, 3370,   0, 3210, 8.19, 3.05,0.100156,0.078125
 25, 3346,   0, 3221, 7.42, 3.40,0.100312,0.093750
 30, 3350,   0, 3221, 7.54, 3.40,0.100625,0.109375
 35, 3358,   0, 3210, 7.80, 3.05,0.100781,0.093750
 40, 3396,   0, 3221, 9.02, 3.40,0.102187,0.078125
 45, 3363,   0, 3221, 7.96, 3.40,0.102031,0.062500
 50, 3377,   0, 3210, 8.41, 3.05,0.098750,0.109375
