Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7860,   0, 7795,22.74,21.72,0.708281,0.718750
  5, 7836,   1, 7548,22.36,17.86,0.816093,0.890625
 10, 7849,   0, 7725,22.56,20.63,0.832656,0.890625
 15, 7849,   0, 7430,22.56,16.02,0.842343,0.984375
 20, 7846,   0, 7623,22.52,19.03,0.873593,0.890625
 25, 7851,   0, 7687,22.60,20.03,0.881875,0.937500
 30, 7853,   0, 7784,22.63,21.55,0.897500,0.796875
 35, 7848,   0, 7520,22.55,17.43,0.897968,0.875000
 40, 7845,   0, 7451,22.50,16.35,0.937187,1.000000
 45, 7846,   0, 7662,22.52,19.64,0.939218,0.921875
 50, 7833,   0, 7520,22.31,17.43,0.963750,1.000000
