Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8120,   0, 7547,18.38,10.03,0.010000,0.000000
  5, 8020,   4, 7547,16.93,10.03,0.011406,0.015625
 10, 7946,   3, 7547,15.85,10.03,0.013906,0.015625
 15, 7976,   4, 7172,16.29, 4.56,0.018593,0.015625
 20, 7947,   3, 7547,15.86,10.03,0.022500,0.015625
 25, 8049,   1, 7547,17.35,10.03,0.021093,0.015625
 30, 8024,   1, 7474,16.98, 8.97,0.023906,0.015625
 35, 8036,   1, 7547,17.16,10.03,0.022343,0.015625
 40, 8034,   0, 7320,17.13, 6.72,0.024062,0.031250
 45, 8052,   1, 7453,17.39, 8.66,0.022656,0.015625
 50, 8031,   1, 7352,17.09, 7.19,0.025156,0.031250
