Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3864,   0, 3777,16.28,13.66,0.007343,0.015625
  5, 3848,   2, 3594,15.80, 8.16,0.008125,0.015625
 10, 3855,   2, 3672,16.01,10.50,0.008125,0.015625
 15, 3846,   0, 3766,15.74,13.33,0.011562,0.015625
 20, 3863,   1, 3672,16.25,10.50,0.014062,0.015625
 25, 3854,   1, 3672,15.98,10.50,0.012500,0.015625
 30, 3859,   1, 3745,16.13,12.70,0.013437,0.015625
 35, 3852,   0, 3692,15.92,11.10,0.014062,0.015625
 40, 3854,   1, 3584,15.98, 7.85,0.014531,0.015625
 45, 3849,   1, 3672,15.83,10.50,0.015156,0.015625
 50, 3848,   1, 3455,15.80, 3.97,0.014687,0.015625
