Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7840,   0, 7800,10.97,10.40,0.010156,0.015625
  5, 7761,   5, 7077, 9.85, 0.17,0.014375,0.015625
 10, 7723,   5, 7077, 9.31, 0.17,0.025312,0.031250
 15, 7759,   2, 7077, 9.82, 0.17,0.039062,0.031250
 20, 7707,   1, 7077, 9.09, 0.17,0.030781,0.031250
 25, 7801,   1, 7087,10.42, 0.31,0.032656,0.031250
 30, 7760,   1, 7087, 9.84, 0.31,0.036093,0.031250
 35, 7759,   0, 7077, 9.82, 0.17,0.040625,0.031250
 40, 7738,   0, 7077, 9.53, 0.17,0.037343,0.031250
 45, 7791,   0, 7065,10.28, 0.00,0.036406,0.046875
 50, 7760,   0, 7077, 9.84, 0.17,0.040468,0.046875
