Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3164,   0, 3029,16.88,11.90,0.045937,0.046875
  5, 3171,   0, 3029,17.14,11.90,0.059843,0.062500
 10, 3168,   0, 3029,17.03,11.90,0.055000,0.062500
 15, 3162,   0, 3029,16.81,11.90,0.058593,0.062500
 20, 3173,   0, 3029,17.21,11.90,0.057500,0.046875
 25, 3165,   0, 3029,16.92,11.90,0.058906,0.031250
 30, 3165,   0, 3029,16.92,11.90,0.060312,0.078125
 35, 3163,   0, 3029,16.85,11.90,0.058437,0.062500
 40, 3158,   0, 3029,16.66,11.90,0.061562,0.062500
 45, 3171,   0, 3029,17.14,11.90,0.062031,0.093750
 50, 3181,   0, 3029,17.51,11.90,0.061406,0.062500
