Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9782,   0, 9363,31.32,25.69,0.037812,0.031250
  5, 9703,   3, 8979,30.26,20.54,0.054531,0.062500
 10, 9725,   1, 9363,30.55,25.69,0.054687,0.046875
 15, 9687,   0, 9363,30.04,25.69,0.057812,0.062500
 20, 9687,   1, 9260,30.04,24.31,0.058906,0.046875
 25, 9697,   0, 9224,30.18,23.83,0.059531,0.078125
 30, 9756,   0, 9363,30.97,25.69,0.060625,0.062500
 35, 9685,   0, 9342,30.02,25.41,0.059218,0.062500
 40, 9737,   0, 9296,30.72,24.80,0.058750,0.062500
 45, 9700,   0, 9251,30.22,24.19,0.059687,0.046875
 50, 9725,   0, 9231,30.55,23.92,0.064218,0.062500
