Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2477,   0, 2410,14.68,11.57,0.015468,0.015625
  5, 2476,   3, 2379,14.63,10.14,0.019843,0.031250
 10, 2482,   1, 2358,14.91, 9.17,0.025312,0.031250
 15, 2477,   1, 2358,14.68, 9.17,0.026250,0.031250
 20, 2482,   1, 2379,14.91,10.14,0.025625,0.015625
 25, 2466,   1, 2307,14.17, 6.81,0.026406,0.031250
 30, 2473,   0, 2311,14.49, 6.99,0.027343,0.015625
 35, 2480,   0, 2358,14.81, 9.17,0.025937,0.031250
 40, 2471,   0, 2382,14.40,10.28,0.025000,0.031250
 45, 2473,   0, 2292,14.49, 6.11,0.028125,0.031250
 50, 2483,   0, 2352,14.95, 8.89,0.028750,0.031250
