Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0,  990,   0,  959, 5.66, 2.35,0.030000,0.031250
  5,  987,   0,  959, 5.34, 2.35,0.034218,0.031250
 10,  984,   0,  959, 5.02, 2.35,0.035000,0.031250
 15,  983,   0,  959, 4.91, 2.35,0.036875,0.031250
 20,  991,   0,  959, 5.76, 2.35,0.036406,0.031250
 25,  985,   0,  959, 5.12, 2.35,0.036718,0.031250
 30,  988,   0,  959, 5.44, 2.35,0.036718,0.031250
 35,  991,   0,  959, 5.76, 2.35,0.039531,0.046875
 40,  991,   0,  959, 5.76, 2.35,0.038750,0.046875
 45,  987,   0,  959, 5.34, 2.35,0.039531,0.046875
 50,  987,   0,  959, 5.34, 2.35,0.042812,0.046875
