Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
30,1385,0,1364,8.8,7.15,0.084531,0.109375
30,1207,0,1143,15.5,9.38,0.061562,0.046875
35,1070,0,1035,3.38,0.0,0.142812,0.140625
50,1237,0,1205,4.39,1.69,0.073125,0.0625
30,1281,0,1247,8.1,5.23,0.09125,0.078125
40,1270,0,1214,9.67,4.84,0.101406,0.09375
30,1292,0,1245,12.35,8.26,0.077968,0.0625
15,1622,0,1517,12.56,5.27,0.053437,0.046875
15,1352,0,1293,6.71,2.05,0.058906,0.0625
40,1105,0,1070,5.44,2.1,0.11125,0.109375
