Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7905,   0, 7642,14.57,10.75,0.021406,0.031250
  5, 7840,   3, 7330,13.62, 6.23,0.042500,0.062500
 10, 7846,   2, 7330,13.71, 6.23,0.046406,0.046875
 15, 7859,   2, 7503,13.90, 8.74,0.043437,0.046875
 20, 7845,   0, 7330,13.70, 6.23,0.044687,0.046875
 25, 7832,   0, 7406,13.51, 7.33,0.045625,0.046875
 30, 7820,   0, 7369,13.33, 6.80,0.045156,0.046875
 35, 7847,   0, 7503,13.72, 8.74,0.044062,0.046875
 40, 7843,   0, 7330,13.67, 6.23,0.045937,0.062500
 45, 7854,   0, 7330,13.83, 6.23,0.046718,0.062500
 50, 7899,   1, 7503,14.48, 8.74,0.049843,0.046875
