Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 4360,   0, 4320, 4.16, 3.20,0.037187,0.046875
  5, 4352,   0, 4320, 3.97, 3.20,0.054531,0.031250
 10, 4358,   0, 4289, 4.11, 2.46,0.054218,0.062500
 15, 4357,   0, 4310, 4.09, 2.96,0.053750,0.046875
 20, 4359,   0, 4310, 4.13, 2.96,0.056718,0.046875
 25, 4353,   0, 4310, 3.99, 2.96,0.061718,0.062500
 30, 4356,   0, 4320, 4.06, 3.20,0.064218,0.062500
 35, 4352,   0, 4309, 3.97, 2.94,0.069531,0.062500
 40, 4353,   0, 4310, 3.99, 2.96,0.068750,0.062500
 45, 4356,   0, 4319, 4.06, 3.18,0.068125,0.078125
 50, 4364,   0, 4310, 4.25, 2.96,0.075781,0.109375
