Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2110,   0, 2047, 9.44, 6.17,0.093750,0.093750
  5, 2107,   0, 2034, 9.28, 5.50,0.103281,0.093750
 10, 2105,   0, 2047, 9.18, 6.17,0.105937,0.125000
 15, 2112,   0, 2047, 9.54, 6.17,0.114531,0.093750
 20, 2102,   0, 2047, 9.02, 6.17,0.117812,0.125000
 25, 2104,   0, 2047, 9.13, 6.17,0.120312,0.125000
 30, 2109,   0, 2047, 9.39, 6.17,0.130937,0.171875
 35, 2106,   0, 2047, 9.23, 6.17,0.133906,0.140625
 40, 2115,   0, 2047, 9.70, 6.17,0.127812,0.125000
 45, 2108,   0, 2047, 9.34, 6.17,0.130625,0.125000
 50, 2104,   0, 2047, 9.13, 6.17,0.137656,0.125000
