Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2355,   0, 2316,12.52,10.65,0.116406,0.109375
  5, 2351,   0, 2306,12.33,10.18,0.124218,0.156250
 10, 2353,   0, 2306,12.42,10.18,0.127968,0.109375
 15, 2360,   0, 2316,12.76,10.65,0.132187,0.125000
 20, 2351,   0, 2316,12.33,10.65,0.133437,0.109375
 25, 2357,   0, 2316,12.61,10.65,0.135156,0.156250
 30, 2356,   0, 2315,12.57,10.61,0.136093,0.125000
 35, 2356,   0, 2316,12.57,10.65,0.140156,0.171875
 40, 2357,   0, 2295,12.61, 9.65,0.142031,0.125000
 45, 2358,   0, 2295,12.66, 9.65,0.143593,0.140625
 50, 2359,   0, 2314,12.71,10.56,0.144531,0.156250
