Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2420,   0, 2365, 9.21, 6.72,0.027656,0.031250
  5, 2410,   0, 2295, 8.75, 3.56,0.043593,0.046875
 10, 2419,   0, 2295, 9.16, 3.56,0.043281,0.046875
 15, 2426,   0, 2268, 9.48, 2.35,0.045156,0.046875
 20, 2415,   0, 2365, 8.98, 6.72,0.045156,0.015625
 25, 2407,   0, 2268, 8.62, 2.35,0.048437,0.046875
 30, 2421,   0, 2268, 9.25, 2.35,0.050156,0.046875
 35, 2424,   0, 2295, 9.39, 3.56,0.051093,0.046875
 40, 2410,   0, 2268, 8.75, 2.35,0.052656,0.062500
 45, 2426,   0, 2365, 9.48, 6.72,0.050312,0.046875
 50, 2404,   0, 2365, 8.48, 6.72,0.053437,0.046875
