Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8095,   0, 7547,18.02,10.03,0.009531,0.015625
  5, 7944,   2, 7547,15.82,10.03,0.011250,0.015625
 10, 7950,   5, 7511,15.91, 9.51,0.014218,0.015625
 15, 7991,   3, 7547,16.50,10.03,0.019531,0.015625
 20, 7993,   3, 7547,16.53,10.03,0.020468,0.015625
 25, 7998,   4, 7547,16.61,10.03,0.021406,0.015625
 30, 7961,   1, 7527,16.07, 9.74,0.021406,0.000000
 35, 7956,   2, 7547,15.99,10.03,0.021250,0.015625
 40, 7934,   1, 7546,15.67,10.02,0.022500,0.031250
 45, 7935,   0, 7547,15.69,10.03,0.021093,0.031250
 50, 7973,   1, 7489,16.24, 9.19,0.022187,0.031250
