Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2465,   0, 2378,16.60,12.49,0.036718,0.031250
  5, 2457,   0, 2341,16.23,10.74,0.038437,0.031250
 10, 2462,   0, 2378,16.46,12.49,0.037656,0.031250
 15, 2459,   0, 2378,16.32,12.49,0.038750,0.031250
 20, 2467,   0, 2378,16.70,12.49,0.038906,0.031250
 25, 2465,   0, 2372,16.60,12.20,0.038437,0.046875
 30, 2466,   0, 2378,16.65,12.49,0.039218,0.031250
 35, 2465,   0, 2354,16.60,11.35,0.040000,0.046875
 40, 2463,   0, 2359,16.51,11.59,0.039843,0.031250
 45, 2474,   0, 2378,17.03,12.49,0.040156,0.031250
 50, 2456,   0, 2378,16.18,12.49,0.039375,0.046875
