Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8034,   0, 7547,17.13,10.03,0.013437,0.015625
  5, 7932,   6, 7234,15.64, 5.47,0.015000,0.031250
 10, 7988,   2, 7547,16.46,10.03,0.017187,0.015625
 15, 7992,   2, 7547,16.52,10.03,0.020000,0.015625
 20, 7966,   2, 7536,16.14, 9.87,0.023437,0.031250
 25, 7985,   1, 7234,16.42, 5.47,0.021093,0.015625
 30, 7985,   2, 7526,16.42, 9.72,0.025156,0.031250
 35, 7963,   1, 7234,16.10, 5.47,0.023281,0.015625
 40, 7984,   1, 7547,16.40,10.03,0.023593,0.015625
 45, 7997,   0, 7547,16.59,10.03,0.024062,0.015625
 50, 7993,   3, 7234,16.53, 5.47,0.023125,0.031250
