Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 4109,   0, 4030,20.29,17.97,0.010000,0.015625
  5, 4073,  10, 3750,19.23, 9.78,0.010468,0.015625
 10, 4055,   5, 3789,18.71,10.92,0.016250,0.000000
 15, 4044,   6, 3751,18.38, 9.81,0.014531,0.015625
 20, 4047,   6, 3637,18.47, 6.47,0.016093,0.015625
 25, 4058,   1, 3751,18.79, 9.81,0.012968,0.015625
 30, 4056,   2, 3751,18.74, 9.81,0.012500,0.000000
 35, 4076,   2, 3688,19.32, 7.96,0.014062,0.015625
 40, 4037,   1, 3618,18.18, 5.91,0.013437,0.031250
 45, 4053,   2, 3799,18.65,11.21,0.012031,0.015625
 50, 4068,   2, 3815,19.09,11.68,0.013437,0.015625
