Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1951,   0, 1888,17.89,14.08,0.099062,0.093750
  5, 1955,   0, 1860,18.13,12.39,0.097968,0.109375
 10, 1950,   0, 1822,17.82,10.09,0.100312,0.109375
 15, 1951,   0, 1888,17.89,14.08,0.100937,0.093750
 20, 1956,   0, 1857,18.19,12.21,0.100312,0.093750
 25, 1945,   0, 1888,17.52,14.08,0.101562,0.093750
 30, 1942,   0, 1874,17.34,13.23,0.101718,0.093750
 35, 1946,   0, 1883,17.58,13.78,0.102968,0.093750
 40, 1946,   0, 1856,17.58,12.15,0.101875,0.109375
 45, 1962,   0, 1888,18.55,14.08,0.102343,0.109375
 50, 1945,   0, 1856,17.52,12.15,0.103281,0.109375
