Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1163,   0, 1119,16.65,12.24,0.038125,0.046875
  5, 1162,   0, 1119,16.55,12.24,0.037343,0.031250
 10, 1165,   0, 1119,16.85,12.24,0.039375,0.046875
 15, 1164,   0, 1119,16.75,12.24,0.037656,0.046875
 20, 1163,   0, 1119,16.65,12.24,0.038437,0.031250
 25, 1167,   0, 1119,17.05,12.24,0.039375,0.031250
 30, 1166,   0, 1119,16.95,12.24,0.040156,0.046875
 35, 1163,   0, 1119,16.65,12.24,0.039375,0.031250
 40, 1164,   0, 1119,16.75,12.24,0.039375,0.031250
 45, 1165,   0, 1119,16.85,12.24,0.040625,0.046875
 50, 1164,   0, 1119,16.75,12.24,0.041093,0.062500
