Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6007,   0, 5849,16.57,13.51,0.420781,0.421875
  5, 5992,   0, 5849,16.28,13.51,0.431406,0.437500
 10, 5988,   0, 5788,16.20,12.32,0.441406,0.500000
 15, 6004,   0, 5849,16.51,13.51,0.434218,0.406250
 20, 6028,   0, 5849,16.98,13.51,0.435781,0.406250
 25, 6006,   0, 5849,16.55,13.51,0.437031,0.453125
 30, 5996,   0, 5849,16.36,13.51,0.440000,0.421875
 35, 6013,   0, 5849,16.69,13.51,0.445468,0.468750
 40, 6000,   0, 5849,16.44,13.51,0.450468,0.437500
 45, 6006,   0, 5840,16.55,13.33,0.454375,0.453125
 50, 5986,   0, 5849,16.17,13.51,0.457031,0.437500
