Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8342,   0, 7634,18.95, 8.85,0.019062,0.015625
  5, 8307,   2, 7634,18.45, 8.85,0.027500,0.000000
 10, 8317,   2, 7634,18.59, 8.85,0.036093,0.046875
 15, 8289,   0, 7634,18.19, 8.85,0.036718,0.031250
 20, 8300,   0, 7634,18.35, 8.85,0.033281,0.046875
 25, 8323,   0, 7634,18.68, 8.85,0.035312,0.031250
 30, 8215,   0, 7634,17.14, 8.85,0.034531,0.031250
 35, 8330,   0, 7634,18.78, 8.85,0.033281,0.031250
 40, 8270,   0, 7601,17.92, 8.38,0.035312,0.046875
 45, 8251,   0, 7634,17.65, 8.85,0.033593,0.031250
 50, 8297,   0, 7634,18.31, 8.85,0.033750,0.015625
