Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3974,   0, 3966,13.35,13.12,0.016875,0.031250
  5, 3955,   4, 3754,12.81, 7.07,0.021406,0.031250
 10, 3956,   4, 3768,12.84, 7.47,0.029062,0.031250
 15, 3958,   2, 3694,12.89, 5.36,0.031250,0.062500
 20, 3954,   2, 3658,12.78, 4.34,0.033593,0.031250
 25, 3961,   1, 3805,12.98, 8.53,0.032187,0.031250
 30, 3962,   2, 3804,13.01, 8.50,0.032500,0.046875
 35, 3949,   1, 3528,12.64, 0.63,0.034843,0.046875
 40, 3949,   2, 3796,12.64, 8.27,0.034687,0.031250
 45, 3951,   1, 3809,12.69, 8.64,0.034843,0.031250
 50, 3953,   1, 3623,12.75, 3.34,0.036406,0.031250
