Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7339,   0, 7233,24.50,22.70,0.748437,0.812500
  5, 7333,   0, 7233,24.39,22.70,0.724375,0.750000
 10, 7338,   0, 7233,24.48,22.70,0.708437,0.828125
 15, 7330,   0, 7233,24.34,22.70,0.704843,0.718750
 20, 7340,   0, 7233,24.51,22.70,0.698750,0.687500
 25, 7350,   0, 7233,24.68,22.70,0.692343,0.734375
 30, 7328,   0, 7143,24.31,21.17,0.701406,0.656250
 35, 7341,   0, 7233,24.53,22.70,0.699062,0.656250
 40, 7336,   0, 7201,24.44,22.15,0.702656,0.687500
 45, 7332,   0, 7233,24.38,22.70,0.700937,0.718750
 50, 7331,   0, 7233,24.36,22.70,0.719375,0.687500
