Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9759,   0, 9624,26.26,24.52,0.035468,0.031250
  5, 9735,   9, 9344,25.95,20.90,0.055937,0.078125
 10, 9758,   2, 8898,26.25,15.12,0.051562,0.031250
 15, 9720,   1, 9258,25.76,19.78,0.053125,0.062500
 20, 9729,   0, 9436,25.88,22.09,0.055625,0.046875
 25, 9756,   0, 9312,26.23,20.48,0.062500,0.062500
 30, 9706,   1, 8999,25.58,16.43,0.061875,0.062500
 35, 9726,   0, 9037,25.84,16.92,0.065468,0.062500
 40, 9723,   0, 9227,25.80,19.38,0.066718,0.062500
 45, 9724,   0, 8987,25.81,16.28,0.071250,0.062500
 50, 9718,   0, 8568,25.73,10.86,0.077500,0.093750
