Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1240,   0, 1186, 5.80, 1.19,0.066406,0.078125
  5, 1245,   0, 1186, 6.23, 1.19,0.058593,0.062500
 10, 1251,   0, 1186, 6.74, 1.19,0.056406,0.062500
 15, 1248,   0, 1186, 6.48, 1.19,0.055000,0.046875
 20, 1249,   0, 1186, 6.57, 1.19,0.054375,0.062500
 25, 1254,   0, 1186, 7.00, 1.19,0.055000,0.046875
 30, 1250,   0, 1186, 6.66, 1.19,0.055937,0.062500
 35, 1247,   0, 1186, 6.40, 1.19,0.055468,0.046875
 40, 1250,   0, 1186, 6.66, 1.19,0.056093,0.062500
 45, 1247,   0, 1186, 6.40, 1.19,0.057187,0.046875
 50, 1250,   0, 1186, 6.66, 1.19,0.058593,0.046875
