Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2635,   0, 2588,16.08,14.01,0.017343,0.015625
  5, 2631,   3, 2550,15.90,12.33,0.020468,0.031250
 10, 2623,   4, 2360,15.55, 3.96,0.021250,0.046875
 15, 2633,   1, 2554,15.99,12.51,0.026875,0.046875
 20, 2621,   0, 2431,15.46, 7.09,0.028437,0.031250
 25, 2626,   0, 2554,15.68,12.51,0.030000,0.031250
 30, 2625,   0, 2525,15.64,11.23,0.029843,0.031250
 35, 2623,   0, 2554,15.55,12.51,0.030937,0.015625
 40, 2628,   0, 2489,15.77, 9.65,0.031875,0.031250
 45, 2626,   0, 2489,15.68, 9.65,0.030156,0.031250
 50, 2626,   0, 2525,15.68,11.23,0.028906,0.031250
