Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8922,   0, 8351,27.22,19.08,0.025937,0.015625
  5, 8788,   3, 8351,25.31,19.08,0.040625,0.031250
 10, 8831,   1, 8260,25.92,17.78,0.046718,0.078125
 15, 8816,   0, 8155,25.71,16.28,0.046250,0.046875
 20, 8815,   0, 8351,25.70,19.08,0.045156,0.046875
 25, 8832,   0, 8351,25.94,19.08,0.045937,0.046875
 30, 8903,   1, 8351,26.95,19.08,0.046562,0.046875
 35, 8830,   0, 8173,25.91,16.54,0.044375,0.046875
 40, 8842,   0, 8351,26.08,19.08,0.044843,0.046875
 45, 8813,   0, 8351,25.67,19.08,0.046093,0.046875
 50, 8796,   0, 8351,25.42,19.08,0.045000,0.046875
