Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3828,   0, 3781, 3.57, 2.30,0.010156,0.015625
  5, 3829,   1, 3781, 3.60, 2.30,0.009687,0.015625
 10, 3821,   0, 3781, 3.38, 2.30,0.009218,0.000000
 15, 3820,   0, 3696, 3.35, 0.00,0.015937,0.015625
 20, 3821,   0, 3781, 3.38, 2.30,0.013593,0.015625
 25, 3815,   0, 3760, 3.22, 1.73,0.015468,0.015625
 30, 3820,   0, 3781, 3.35, 2.30,0.015156,0.015625
 35, 3824,   1, 3781, 3.46, 2.30,0.014687,0.015625
 40, 3822,   0, 3781, 3.41, 2.30,0.015000,0.015625
 45, 3823,   0, 3781, 3.44, 2.30,0.016718,0.000000
 50, 3817,   0, 3696, 3.27, 0.00,0.015937,0.015625
