Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7976,   0, 7547,14.75, 8.57,0.009375,0.015625
  5, 7931,   2, 7249,14.10, 4.29,0.010937,0.015625
 10, 7966,   5, 7249,14.60, 4.29,0.015000,0.015625
 15, 7974,   2, 7249,14.72, 4.29,0.018906,0.015625
 20, 7956,   1, 7387,14.46, 6.27,0.018593,0.015625
 25, 7970,   1, 7547,14.66, 8.57,0.019687,0.015625
 30, 7961,   1, 7249,14.53, 4.29,0.020468,0.015625
 35, 7953,   1, 7252,14.42, 4.33,0.019843,0.015625
 40, 7941,   2, 7484,14.24, 7.67,0.020781,0.015625
 45, 7994,   3, 7547,15.01, 8.57,0.019843,0.031250
 50, 7907,   0, 7249,13.75, 4.29,0.020625,0.015625
