Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1069,   0, 1038,14.09,10.78,0.051718,0.046875
  5, 1071,   0, 1038,14.30,10.78,0.051562,0.046875
 10, 1071,   0, 1038,14.30,10.78,0.053906,0.046875
 15, 1073,   0, 1038,14.51,10.78,0.053437,0.062500
 20, 1070,   0, 1025,14.19, 9.39,0.052812,0.046875
 25, 1072,   0, 1038,14.41,10.78,0.052656,0.046875
 30, 1072,   0, 1038,14.41,10.78,0.054062,0.093750
 35, 1070,   0, 1038,14.19,10.78,0.053281,0.062500
 40, 1069,   0, 1038,14.09,10.78,0.053437,0.046875
 45, 1070,   0, 1038,14.19,10.78,0.052812,0.046875
 50, 1072,   0, 1038,14.41,10.78,0.053906,0.046875
