Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8015,   0, 7718,16.85,12.52,0.010312,0.015625
  5, 8028,   5, 7226,17.04, 5.35,0.010781,0.015625
 10, 8018,   5, 7334,16.90, 6.93,0.015781,0.031250
 15, 8014,   2, 7077,16.84, 3.18,0.019375,0.015625
 20, 7999,   0, 7087,16.62, 3.32,0.018125,0.015625
 25, 7943,   1, 7077,15.80, 3.18,0.019375,0.015625
 30, 8005,   1, 7064,16.71, 2.99,0.019531,0.015625
 35, 8005,   1, 7087,16.71, 3.32,0.018125,0.015625
 40, 7972,   2, 7226,16.23, 5.35,0.019687,0.031250
 45, 8007,   0, 7236,16.74, 5.50,0.019062,0.031250
 50, 7993,   0, 7077,16.53, 3.18,0.019687,0.031250
