Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8647,   0, 8117,20.41,13.03,0.022656,0.031250
  5, 8614,   1, 8117,19.96,13.03,0.033906,0.031250
 10, 8651,   1, 8117,20.47,13.03,0.038125,0.031250
 15, 8541,   0, 8117,18.94,13.03,0.039375,0.031250
 20, 8617,   0, 8038,20.00,11.93,0.040000,0.046875
 25, 8593,   0, 8117,19.66,13.03,0.041875,0.031250
 30, 8584,   0, 8117,19.54,13.03,0.042656,0.046875
 35, 8608,   0, 8117,19.87,13.03,0.041250,0.046875
 40, 8631,   0, 8117,20.19,13.03,0.042343,0.046875
 45, 8598,   0, 8117,19.73,13.03,0.042500,0.046875
 50, 8586,   0, 8117,19.57,13.03,0.043437,0.046875
