Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3473,   0, 3353,17.89,13.82,0.015000,0.015625
  5, 3449,  18, 3204,17.07, 8.76,0.019843,0.015625
 10, 3435,  15, 3177,16.60, 7.84,0.028750,0.031250
 15, 3423,  35, 3191,16.19, 8.32,0.033906,0.078125
 20, 3359,  43, 3147,14.02, 6.82,0.033750,0.031250
 25, 3330,  48, 2988,13.03, 1.43,0.036875,0.031250
 30, 3332,  56, 3050,13.10, 3.53,0.038750,0.062500
 35, 3319,  68, 3074,12.66, 4.34,0.042500,0.078125
 40, 3340,  45, 3057,13.37, 3.77,0.039062,0.062500
 45, 3329,  62, 3102,13.00, 5.30,0.043906,0.062500
 50, 3296,  60, 3080,11.88, 4.55,0.042968,0.031250
