Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2417,   0, 2340,15.92,12.23,0.014843,0.015625
  5, 2422,   2, 2243,16.16, 7.58,0.018437,0.015625
 10, 2405,   0, 2340,15.35,12.23,0.026406,0.015625
 15, 2422,   0, 2278,16.16, 9.26,0.026250,0.015625
 20, 2421,   0, 2320,16.12,11.27,0.025937,0.015625
 25, 2416,   0, 2243,15.88, 7.58,0.025468,0.000000
 30, 2428,   0, 2340,16.45,12.23,0.025781,0.031250
 35, 2419,   0, 2223,16.02, 6.62,0.025312,0.015625
 40, 2417,   0, 2340,15.92,12.23,0.026093,0.031250
 45, 2429,   0, 2312,16.50,10.89,0.026875,0.031250
 50, 2408,   0, 2243,15.49, 7.58,0.026875,0.031250
