Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2213,   0, 2178, 6.14, 4.46,0.016718,0.015625
  5, 2215,   1, 2149, 6.24, 3.07,0.019531,0.015625
 10, 2208,   0, 2178, 5.90, 4.46,0.022187,0.015625
 15, 2208,   0, 2178, 5.90, 4.46,0.023125,0.031250
 20, 2220,   0, 2178, 6.47, 4.46,0.025312,0.031250
 25, 2211,   0, 2178, 6.04, 4.46,0.024687,0.031250
 30, 2215,   0, 2178, 6.24, 4.46,0.026093,0.031250
 35, 2208,   0, 2178, 5.90, 4.46,0.025312,0.015625
 40, 2212,   0, 2149, 6.09, 3.07,0.025468,0.031250
 45, 2211,   0, 2158, 6.04, 3.50,0.025781,0.015625
 50, 2211,   0, 2149, 6.04, 3.07,0.025156,0.015625
