Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0,10759,   0,10690,11.93,11.22,0.009062,0.015625
  5,10173,  80, 9752, 5.84, 1.46,0.015937,0.015625
 10,10130,  74, 9705, 5.39, 0.97,0.024843,0.078125
 15,10041,  79, 9752, 4.46, 1.46,0.029687,0.046875
 20,10033,  69, 9614, 4.38, 0.02,0.027031,0.046875
 25,10005,  76, 9721, 4.09, 1.13,0.031406,0.046875
 30, 9983,  65, 9703, 3.86, 0.95,0.029843,0.031250
 35, 9934,  76, 9646, 3.35, 0.35,0.030468,0.046875
 40, 9941,  91, 9612, 3.42, 0.00,0.035781,0.031250
 45, 9930,  78, 9614, 3.31, 0.02,0.034687,0.031250
 50, 9921,  70, 9612, 3.21, 0.00,0.033125,0.015625
