Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0,10460,   0,10274,18.42,16.31,0.037812,0.031250
  5,10380,  10, 9442,17.51, 6.89,0.043125,0.031250
 10,10389,   2, 9442,17.62, 6.89,0.042968,0.046875
 15,10340,   2, 9187,17.06, 4.01,0.042656,0.046875
 20,10386,   1, 9431,17.58, 6.77,0.042968,0.046875
 25,10340,   2, 9435,17.06, 6.82,0.045625,0.046875
 30,10379,   1, 9435,17.50, 6.82,0.044687,0.046875
 35,10399,   0, 9187,17.73, 4.01,0.044375,0.046875
 40,10420,   0, 9431,17.97, 6.77,0.044843,0.046875
 45,10390,   0, 9435,17.63, 6.82,0.046718,0.046875
 50,10383,   0, 9263,17.55, 4.87,0.044843,0.046875
