Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1075,   0, 1041, 6.54, 3.17,0.044218,0.062500
  5, 1071,   1, 1041, 6.14, 3.17,0.047031,0.046875
 10, 1070,   0, 1041, 6.05, 3.17,0.043593,0.046875
 15, 1073,   0, 1041, 6.34, 3.17,0.046250,0.062500
 20, 1074,   0, 1041, 6.44, 3.17,0.045000,0.046875
 25, 1077,   0, 1041, 6.74, 3.17,0.046093,0.046875
 30, 1074,   0, 1041, 6.44, 3.17,0.047187,0.046875
 35, 1070,   0, 1041, 6.05, 3.17,0.048750,0.062500
 40, 1074,   0, 1041, 6.44, 3.17,0.047031,0.046875
 45, 1073,   0, 1041, 6.34, 3.17,0.046562,0.046875
 50, 1078,   0, 1041, 6.84, 3.17,0.046875,0.046875
