Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9602,   0, 9378, 2.98, 0.58,0.031562,0.046875
  5, 9509,   0, 9356, 1.98, 0.34,0.041562,0.046875
 10, 9564,   0, 9378, 2.57, 0.58,0.048750,0.031250
 15, 9531,   0, 9378, 2.22, 0.58,0.051093,0.046875
 20, 9626,   0, 9356, 3.24, 0.34,0.053281,0.046875
 25, 9545,   0, 9378, 2.37, 0.58,0.056875,0.062500
 30, 9631,   0, 9356, 3.29, 0.34,0.053906,0.046875
 35, 9577,   0, 9356, 2.71, 0.34,0.055625,0.046875
 40, 9544,   0, 9356, 2.36, 0.34,0.054687,0.046875
 45, 9560,   0, 9378, 2.53, 0.58,0.057656,0.062500
 50, 9507,   0, 9356, 1.96, 0.34,0.056250,0.078125
