Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9320,   0, 9186,31.58,29.69,0.052500,0.062500
  5, 9243,   5, 8184,30.50,15.54,0.075156,0.093750
 10, 9273,   2, 8577,30.92,21.09,0.078750,0.078125
 15, 9257,   1, 8584,30.69,21.19,0.087187,0.109375
 20, 9280,   1, 8556,31.02,20.80,0.084843,0.109375
 25, 9275,   1, 8590,30.95,21.28,0.090000,0.109375
 30, 9281,   1, 8577,31.03,21.09,0.093281,0.109375
 35, 9294,   0, 8582,31.22,21.16,0.089062,0.093750
 40, 9275,   0, 8588,30.95,21.25,0.086562,0.093750
 45, 9282,   0, 8668,31.05,22.38,0.090156,0.125000
 50, 9305,   0, 8622,31.37,21.73,0.093593,0.093750
