Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1199,   0, 1150,10.92, 6.38,0.057187,0.046875
  5, 1193,   0, 1150,10.36, 6.38,0.056562,0.062500
 10, 1189,   0, 1150, 9.99, 6.38,0.057812,0.062500
 15, 1192,   0, 1150,10.27, 6.38,0.059375,0.062500
 20, 1192,   0, 1150,10.27, 6.38,0.057968,0.062500
 25, 1182,   0, 1150, 9.34, 6.38,0.057343,0.062500
 30, 1181,   0, 1150, 9.25, 6.38,0.057968,0.046875
 35, 1196,   0, 1150,10.64, 6.38,0.057187,0.046875
 40, 1200,   0, 1150,11.01, 6.38,0.057343,0.062500
 45, 1185,   0, 1150, 9.62, 6.38,0.057343,0.062500
 50, 1188,   0, 1142, 9.90, 5.64,0.057968,0.062500
