Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9353,   0, 9278,23.24,22.26,0.037968,0.031250
  5, 9348,   1, 8750,23.18,15.30,0.059531,0.078125
 10, 9339,   2, 8633,23.06,13.76,0.061406,0.062500
 15, 9340,   0, 8649,23.07,13.97,0.062656,0.078125
 20, 9324,   0, 8649,22.86,13.97,0.061718,0.046875
 25, 9333,   0, 8725,22.98,14.97,0.057968,0.062500
 30, 9340,   0, 8649,23.07,13.97,0.059062,0.046875
 35, 9326,   0, 8815,22.89,16.15,0.060000,0.062500
 40, 9346,   0, 8823,23.15,16.26,0.060625,0.078125
 45, 9328,   0, 8739,22.91,15.15,0.062187,0.062500
 50, 9332,   0, 8649,22.97,13.97,0.062187,0.046875
