Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1121,   0, 1090,17.38,14.14,0.073281,0.078125
  5, 1121,   0, 1090,17.38,14.14,0.082343,0.078125
 10, 1121,   0, 1090,17.38,14.14,0.083750,0.093750
 15, 1122,   0, 1090,17.49,14.14,0.084843,0.093750
 20, 1122,   0, 1090,17.49,14.14,0.088906,0.093750
 25, 1121,   0, 1090,17.38,14.14,0.088437,0.078125
 30, 1118,   0, 1090,17.07,14.14,0.087812,0.078125
 35, 1120,   0, 1090,17.28,14.14,0.090000,0.093750
 40, 1119,   0, 1090,17.17,14.14,0.092187,0.093750
 45, 1120,   0, 1090,17.28,14.14,0.093750,0.078125
 50, 1123,   0, 1090,17.59,14.14,0.093906,0.078125
