Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7989,   0, 7614,16.47,11.01,0.010781,0.015625
  5, 7997,   3, 7318,16.59, 6.69,0.012187,0.015625
 10, 7976,   1, 7521,16.29, 9.65,0.016718,0.015625
 15, 7950,   0, 7489,15.91, 9.19,0.019062,0.015625
 20, 7918,   0, 7421,15.44, 8.19,0.018593,0.015625
 25, 7949,   1, 7483,15.89, 9.10,0.020312,0.015625
 30, 7958,   1, 7417,16.02, 8.14,0.020468,0.015625
 35, 8034,   0, 7318,17.13, 6.69,0.019687,0.015625
 40, 7958,   1, 7415,16.02, 8.11,0.019687,0.031250
 45, 7995,   0, 7415,16.56, 8.11,0.019375,0.015625
 50, 7988,   1, 7415,16.46, 8.11,0.020156,0.015625
