Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1170,   0, 1149,12.61,10.59,0.042968,0.031250
  5, 1173,   0, 1149,12.90,10.59,0.045468,0.046875
 10, 1170,   0, 1149,12.61,10.59,0.045625,0.046875
 15, 1172,   0, 1125,12.80, 8.28,0.045312,0.062500
 20, 1175,   0, 1149,13.09,10.59,0.045312,0.046875
 25, 1172,   0, 1149,12.80,10.59,0.045937,0.062500
 30, 1173,   0, 1129,12.90, 8.66,0.047031,0.046875
 35, 1171,   0, 1149,12.70,10.59,0.047500,0.046875
 40, 1171,   0, 1149,12.70,10.59,0.047812,0.062500
 45, 1172,   0, 1149,12.80,10.59,0.048281,0.046875
 50, 1171,   0, 1149,12.70,10.59,0.047968,0.062500
