Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6347,   0, 6250,14.90,13.14,0.642343,0.671875
  5, 6363,   0, 6250,15.19,13.14,0.659843,0.656250
 10, 6367,   0, 6250,15.26,13.14,0.653437,0.687500
 15, 6348,   0, 6241,14.92,12.98,0.658125,0.718750
 20, 6365,   0, 6250,15.22,13.14,0.670000,0.750000
 25, 6343,   0, 6250,14.83,13.14,0.675156,0.671875
 30, 6347,   0, 6250,14.90,13.14,0.661093,0.703125
 35, 6347,   0, 6250,14.90,13.14,0.677187,0.718750
 40, 6357,   0, 6250,15.08,13.14,0.687968,0.687500
 45, 6356,   0, 6197,15.06,12.18,0.689843,0.734375
 50, 6352,   0, 6250,14.99,13.14,0.699687,0.734375
