Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1994,   0, 1898,16.07,10.48,0.115937,0.156250
  5, 1993,   0, 1898,16.01,10.48,0.119375,0.109375
 10, 1987,   0, 1885,15.66, 9.72,0.118750,0.140625
 15, 1995,   0, 1883,16.12, 9.60,0.116718,0.125000
 20, 1995,   0, 1898,16.12,10.48,0.117656,0.109375
 25, 1991,   0, 1898,15.89,10.48,0.119375,0.140625
 30, 1999,   0, 1898,16.36,10.48,0.118593,0.109375
 35, 1986,   0, 1898,15.60,10.48,0.118750,0.109375
 40, 1999,   0, 1898,16.36,10.48,0.122812,0.140625
 45, 1990,   0, 1850,15.83, 7.68,0.121718,0.109375
 50, 1991,   0, 1898,15.89,10.48,0.123281,0.125000
