Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1962,   0, 1905,20.96,17.45,0.059531,0.062500
  5, 1964,   0, 1905,21.09,17.45,0.059062,0.062500
 10, 1960,   0, 1886,20.84,16.28,0.058906,0.078125
 15, 1962,   0, 1905,20.96,17.45,0.060312,0.062500
 20, 1954,   0, 1905,20.47,17.45,0.061250,0.062500
 25, 1963,   0, 1892,21.02,16.65,0.062812,0.062500
 30, 1958,   0, 1905,20.72,17.45,0.062656,0.062500
 35, 1960,   0, 1800,20.84,10.97,0.063593,0.062500
 40, 1963,   0, 1905,21.02,17.45,0.064531,0.062500
 45, 1967,   0, 1905,21.27,17.45,0.065312,0.078125
 50, 1958,   0, 1877,20.72,15.72,0.065625,0.062500
