Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3968,   0, 3606,20.39, 9.41,0.067656,0.046875
  5, 3960,   0, 3606,20.15, 9.41,0.080937,0.093750
 10, 3955,   0, 3605,19.99, 9.38,0.080625,0.062500
 15, 3938,   0, 3606,19.48, 9.41,0.079531,0.062500
 20, 3958,   0, 3606,20.08, 9.41,0.084062,0.093750
 25, 3914,   0, 3605,18.75, 9.38,0.081718,0.093750
 30, 3965,   0, 3606,20.30, 9.41,0.082812,0.109375
 35, 3956,   0, 3605,20.02, 9.38,0.087031,0.093750
 40, 3989,   0, 3606,21.03, 9.41,0.094687,0.078125
 45, 3949,   0, 3606,19.81, 9.41,0.101093,0.125000
 50, 3941,   0, 3605,19.57, 9.38,0.101875,0.093750
