Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2095,   0, 2034,13.80,10.48,0.065625,0.062500
  5, 2093,   1, 2034,13.69,10.48,0.070156,0.062500
 10, 2101,   0, 2034,14.12,10.48,0.073593,0.062500
 15, 2095,   0, 2034,13.80,10.48,0.074531,0.062500
 20, 2101,   0, 2034,14.12,10.48,0.078281,0.062500
 25, 2085,   0, 2034,13.25,10.48,0.079843,0.078125
 30, 2091,   0, 2034,13.58,10.48,0.080781,0.078125
 35, 2090,   0, 2034,13.53,10.48,0.082968,0.078125
 40, 2096,   0, 2034,13.85,10.48,0.084375,0.078125
 45, 2094,   0, 2034,13.74,10.48,0.089218,0.078125
 50, 2094,   0, 2034,13.74,10.48,0.085625,0.078125
