Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3166,   0, 3152, 5.04, 4.58,0.008437,0.015625
  5, 3116,  48, 3038, 3.38, 0.80,0.013750,0.015625
 10, 3102,  41, 3014, 2.92, 0.00,0.016875,0.031250
 15, 3102,  46, 3014, 2.92, 0.00,0.022968,0.046875
 20, 3108,  30, 3038, 3.12, 0.80,0.023906,0.031250
 25, 3109,  25, 3014, 3.15, 0.00,0.024375,0.031250
 30, 3118,  25, 3038, 3.45, 0.80,0.025000,0.031250
 35, 3122,  14, 3014, 3.58, 0.00,0.027343,0.015625
 40, 3125,   9, 3038, 3.68, 0.80,0.029218,0.046875
 45, 3117,  17, 3014, 3.42, 0.00,0.028750,0.078125
 50, 3124,  16, 3014, 3.65, 0.00,0.027968,0.015625
