Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9101,   0, 8854,32.69,29.09,0.011406,0.000000
  5, 8960,  21, 7653,30.63,11.58,0.012812,0.015625
 10, 8953,  13, 8354,30.53,21.80,0.016718,0.015625
 15, 8823,  27, 8090,28.63,17.95,0.022343,0.015625
 20, 8886,  14, 8090,29.55,17.95,0.019531,0.015625
 25, 8848,  16, 7895,29.00,15.10,0.019843,0.031250
 30, 8854,  20, 8080,29.09,17.80,0.021406,0.015625
 35, 8870,  16, 7911,29.32,15.34,0.020781,0.046875
 40, 8763,  24, 7621,27.76,11.11,0.022031,0.046875
 45, 8822,  21, 7619,28.62,11.08,0.022656,0.031250
 50, 8777,  29, 7663,27.96,11.72,0.023437,0.015625
