Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1311,   0, 1260, 9.16, 4.91,0.049375,0.062500
  5, 1318,   0, 1260, 9.74, 4.91,0.051562,0.046875
 10, 1322,   0, 1260,10.07, 4.91,0.052500,0.046875
 15, 1314,   0, 1260, 9.41, 4.91,0.053593,0.046875
 20, 1306,   0, 1259, 8.74, 4.83,0.054375,0.031250
 25, 1317,   0, 1260, 9.66, 4.91,0.053281,0.062500
 30, 1320,   0, 1260, 9.91, 4.91,0.053281,0.046875
 35, 1321,   0, 1246, 9.99, 3.75,0.053281,0.046875
 40, 1320,   0, 1246, 9.91, 3.75,0.054062,0.062500
 45, 1326,   0, 1259,10.41, 4.83,0.053281,0.046875
 50, 1313,   0, 1246, 9.33, 3.75,0.053750,0.046875
