Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3342,   0, 3229,17.22,13.26,0.038593,0.015625
  5, 3349,   0, 3229,17.47,13.26,0.060781,0.078125
 10, 3339,   0, 3229,17.12,13.26,0.057656,0.046875
 15, 3357,   0, 3229,17.75,13.26,0.058593,0.062500
 20, 3358,   0, 3229,17.78,13.26,0.053750,0.062500
 25, 3343,   0, 3229,17.26,13.26,0.052031,0.031250
 30, 3348,   0, 3229,17.43,13.26,0.051875,0.046875
 35, 3350,   0, 3229,17.50,13.26,0.052968,0.046875
 40, 3344,   0, 3229,17.29,13.26,0.053125,0.046875
 45, 3338,   0, 3199,17.08,12.21,0.052968,0.046875
 50, 3347,   0, 3229,17.40,13.26,0.051093,0.062500
