Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 4407,   0, 4381, 6.66, 6.03,0.055937,0.078125
  5, 4407,   0, 4381, 6.66, 6.03,0.065000,0.046875
 10, 4408,   0, 4373, 6.68, 5.83,0.069531,0.062500
 15, 4411,   0, 4372, 6.75, 5.81,0.070156,0.078125
 20, 4411,   0, 4381, 6.75, 6.03,0.077500,0.062500
 25, 4405,   0, 4381, 6.61, 6.03,0.077031,0.078125
 30, 4402,   0, 4372, 6.53, 5.81,0.074218,0.078125
 35, 4405,   0, 4381, 6.61, 6.03,0.077500,0.078125
 40, 4404,   0, 4373, 6.58, 5.83,0.078281,0.078125
 45, 4402,   0, 4381, 6.53, 6.03,0.079531,0.078125
 50, 4405,   0, 4381, 6.61, 6.03,0.077343,0.062500
