Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9848,   0, 9263,18.79,11.74,0.087187,0.062500
  5, 9710,   3, 9263,17.13,11.74,0.110000,0.093750
 10, 9808,   3, 9263,18.31,11.74,0.114687,0.109375
 15, 9850,   2, 9230,18.82,11.34,0.105468,0.109375
 20, 9763,   1, 9194,17.77,10.90,0.115937,0.140625
 25, 9807,   0, 9263,18.30,11.74,0.114218,0.125000
 30, 9739,   0, 9263,17.48,11.74,0.117187,0.125000
 35, 9756,   0, 9263,17.68,11.74,0.120000,0.109375
 40, 9756,   0, 9263,17.68,11.74,0.102812,0.125000
 45, 9788,   0, 9052,18.07, 9.19,0.085312,0.093750
 50, 9760,   0, 9052,17.73, 9.19,0.089375,0.078125
